w(cm-1), IM(w)_xx, IM(w)_yy, IM(w)_zz, IM(w)_xy, IM(w)_xz, IM(w)_yz
57.5742374172, 5.32433588974e-06, 0.000107953580136, 0.00014569049009, 0.0, 0.0, 0.0
57.8027066133, 5.3571401933e-06, 0.000108916949839, 0.000147185777181, 0.0, 0.0, 0.0
58.0311758094, 5.39015391702e-06, 0.000109891521842, 0.000148701220443, 0.0, 0.0, 0.0
58.2596450055, 5.4233799292e-06, 0.000110877497524, 0.000150237209126, 0.0, 0.0, 0.0
58.4881142016, 5.45682114754e-06, 0.000111875082805, 0.000151794141821, 0.0, 0.0, 0.0
58.7165833977, 5.49048054028e-06, 0.000112884488269, 0.000153372426736, 0.0, 0.0, 0.0
58.9450525938, 5.52436112719e-06, 0.000113905929291, 0.000154972481976, 0.0, 0.0, 0.0
59.1735217899, 5.55846598081e-06, 0.000114939626172, 0.000156594735833, 0.0, 0.0, 0.0
59.401990986, 5.59279822748e-06, 0.000115985804275, 0.000158239627084, 0.0, 0.0, 0.0
59.6304601821, 5.6273610486e-06, 0.000117044694168, 0.000159907605308, 0.0, 0.0, 0.0
59.8589293782, 5.6621576818e-06, 0.00011811653177, 0.000161599131202, 0.0, 0.0, 0.0
60.0873985743, 5.69719142221e-06, 0.0001192015585, 0.000163314676915, 0.0, 0.0, 0.0
60.3158677704, 5.73246562368e-06, 0.000120300021436, 0.000165054726397, 0.0, 0.0, 0.0
60.5443369665, 5.76798370013e-06, 0.000121412173478, 0.000166819775749, 0.0, 0.0, 0.0
60.7728061626, 5.80374912687e-06, 0.00012253827351, 0.000168610333596, 0.0, 0.0, 0.0
61.0012753587, 5.83976544196e-06, 0.000123678586575, 0.000170426921472, 0.0, 0.0, 0.0
61.2297445548, 5.87603624765e-06, 0.000124833384056, 0.000172270074212, 0.0, 0.0, 0.0
61.4582137509, 5.9125652118e-06, 0.000126002943855, 0.000174140340363, 0.0, 0.0, 0.0
61.686682947, 5.94935606938e-06, 0.000127187550588, 0.000176038282611, 0.0, 0.0, 0.0
61.9151521431, 5.98641262396e-06, 0.000128387495779, 0.000177964478222, 0.0, 0.0, 0.0
62.1436213392, 6.02373874934e-06, 0.000129603078069, 0.000179919519498, 0.0, 0.0, 0.0
62.3720905353, 6.06133839107e-06, 0.000130834603419, 0.00018190401425, 0.0, 0.0, 0.0
62.6005597314, 6.09921556817e-06, 0.000132082385339, 0.00018391858629, 0.0, 0.0, 0.0
62.8290289275, 6.13737437479e-06, 0.000133346745102, 0.000185963875942, 0.0, 0.0, 0.0
63.0574981236, 6.17581898196e-06, 0.000134628011989, 0.000188040540567, 0.0, 0.0, 0.0
63.2859673197, 6.21455363937e-06, 0.000135926523524, 0.000190149255114, 0.0, 0.0, 0.0
63.5144365158, 6.2535826772e-06, 0.000137242625728, 0.000192290712688, 0.0, 0.0, 0.0
63.7429057119, 6.29291050802e-06, 0.000138576673379, 0.000194465625141, 0.0, 0.0, 0.0
63.971374908, 6.3325416287e-06, 0.000139929030279, 0.000196674723683, 0.0, 0.0, 0.0
64.1998441041, 6.37248062245e-06, 0.000141300069535, 0.000198918759522, 0.0, 0.0, 0.0
64.4283133002, 6.41273216082e-06, 0.000142690173848, 0.000201198504523, 0.0, 0.0, 0.0
64.6567824963, 6.45330100581e-06, 0.000144099735811, 0.000203514751895, 0.0, 0.0, 0.0
64.8852516924, 6.49419201204e-06, 0.000145529158218, 0.000205868316904, 0.0, 0.0, 0.0
65.1137208885, 6.53541012898e-06, 0.000146978854393, 0.000208260037616, 0.0, 0.0, 0.0
65.3421900846, 6.57696040323e-06, 0.000148449248515, 0.000210690775665, 0.0, 0.0, 0.0
65.5706592807, 6.61884798083e-06, 0.000149940775969, 0.000213161417058, 0.0, 0.0, 0.0
65.7991284768, 6.66107810975e-06, 0.000151453883706, 0.000215672873004, 0.0, 0.0, 0.0
66.0275976729, 6.70365614231e-06, 0.000152989030612, 0.000218226080786, 0.0, 0.0, 0.0
66.256066869, 6.74658753776e-06, 0.000154546687899, 0.000220822004655, 0.0, 0.0, 0.0
66.4845360651, 6.78987786493e-06, 0.000156127339504, 0.000223461636777, 0.0, 0.0, 0.0
66.7130052612, 6.83353280489e-06, 0.000157731482505, 0.000226145998202, 0.0, 0.0, 0.0
66.9414744573, 6.87755815375e-06, 0.000159359627558, 0.000228876139884, 0.0, 0.0, 0.0
67.1699436534, 6.92195982557e-06, 0.000161012299342, 0.000231653143739, 0.0, 0.0, 0.0
67.3984128495, 6.96674385523e-06, 0.000162690037029, 0.000234478123748, 0.0, 0.0, 0.0
67.6268820456, 7.01191640153e-06, 0.000164393394768, 0.000237352227104, 0.0, 0.0, 0.0
67.8553512417, 7.05748375026e-06, 0.000166122942192, 0.000240276635409, 0.0, 0.0, 0.0
68.0838204378, 7.10345231749e-06, 0.000167879264939, 0.000243252565922, 0.0, 0.0, 0.0
68.3122896339, 7.14982865278e-06, 0.000169662965199, 0.000246281272861, 0.0, 0.0, 0.0
68.54075883, 7.19661944271e-06, 0.000171474662282, 0.000249364048754, 0.0, 0.0, 0.0
68.7692280261, 7.24383151428e-06, 0.000173314993206, 0.000252502225859, 0.0, 0.0, 0.0
68.9976972222, 7.2914718386e-06, 0.000175184613311, 0.000255697177637, 0.0, 0.0, 0.0
69.2261664183, 7.33954753462e-06, 0.000177084196902, 0.000258950320291, 0.0, 0.0, 0.0
69.4546356144, 7.38806587293e-06, 0.000179014437905, 0.000262263114375, 0.0, 0.0, 0.0
69.6831048105, 7.43703427973e-06, 0.00018097605057, 0.000265637066475, 0.0, 0.0, 0.0
69.9115740066, 7.48646034095e-06, 0.000182969770184, 0.000269073730956, 0.0, 0.0, 0.0
70.1400432027, 7.53635180643e-06, 0.000184996353825, 0.000272574711799, 0.0, 0.0, 0.0
70.3685123988, 7.58671659422e-06, 0.000187056581143, 0.000276141664514, 0.0, 0.0, 0.0
70.5969815949, 7.63756279512e-06, 0.000189151255179, 0.000279776298135, 0.0, 0.0, 0.0
70.825450791, 7.68889867725e-06, 0.00019128120321, 0.000283480377322, 0.0, 0.0, 0.0
71.0539199871, 7.7407326908e-06, 0.00019344727764, 0.000287255724539, 0.0, 0.0, 0.0
71.2823891832, 7.79307347296e-06, 0.000195650356922, 0.000291104222347, 0.0, 0.0, 0.0
71.5108583793, 7.84592985296e-06, 0.000197891346521, 0.0002950278158, 0.0, 0.0, 0.0
71.7393275754, 7.89931085731e-06, 0.000200171179922, 0.00029902851495, 0.0, 0.0, 0.0
71.9677967715, 7.95322571516e-06, 0.000202490819682, 0.000303108397474, 0.0, 0.0, 0.0
72.1962659676, 8.00768386388e-06, 0.000204851258523, 0.000307269611422, 0.0, 0.0, 0.0
72.4247351637, 8.06269495481e-06, 0.000207253520479, 0.0003115143781, 0.0, 0.0, 0.0
72.6532043598, 8.11826885914e-06, 0.00020969866209, 0.000315844995088, 0.0, 0.0, 0.0
72.8816735559, 8.1744156741e-06, 0.000212187773656, 0.000320263839408, 0.0, 0.0, 0.0
73.110142752, 8.2311457292e-06, 0.000214721980538, 0.000324773370842, 0.0, 0.0, 0.0
73.3386119481, 8.28846959281e-06, 0.000217302444528, 0.000329376135415, 0.0, 0.0, 0.0
73.5670811442, 8.34639807887e-06, 0.000219930365275, 0.000334074769055, 0.0, 0.0, 0.0
73.7955503403, 8.40494225388e-06, 0.000222606981776, 0.000338872001421, 0.0, 0.0, 0.0
74.0240195364, 8.46411344408e-06, 0.000225333573944, 0.000343770659944, 0.0, 0.0, 0.0
74.2524887325, 8.52392324287e-06, 0.000228111464243, 0.000348773674052, 0.0, 0.0, 0.0
74.4809579286, 8.58438351852e-06, 0.000230942019396, 0.000353884079621, 0.0, 0.0, 0.0
74.7094271247, 8.64550642213e-06, 0.000233826652184, 0.000359105023652, 0.0, 0.0, 0.0
74.9378963208, 8.7073043958e-06, 0.000236766823323, 0.00036443976919, 0.0, 0.0, 0.0
75.1663655169, 8.76979018116e-06, 0.000239764043434, 0.000369891700496, 0.0, 0.0, 0.0
75.394834713, 8.83297682815e-06, 0.000242819875106, 0.000375464328491, 0.0, 0.0, 0.0
75.6233039091, 8.8968777041e-06, 0.000245935935062, 0.000381161296492, 0.0, 0.0, 0.0
75.8517731052, 8.96150650316e-06, 0.000249113896426, 0.000386986386244, 0.0, 0.0, 0.0
76.0802423013, 9.02687725599e-06, 0.000252355491112, 0.000392943524283, 0.0, 0.0, 0.0
76.3087114974, 9.09300433988e-06, 0.000255662512319, 0.000399036788642, 0.0, 0.0, 0.0
76.5371806935, 9.15990248913e-06, 0.000259036817158, 0.000405270415916, 0.0, 0.0, 0.0
76.7656498896, 9.22758680588e-06, 0.000262480329411, 0.000411648808722, 0.0, 0.0, 0.0
76.9941190857, 9.29607277127e-06, 0.000265995042428, 0.000418176543563, 0.0, 0.0, 0.0
77.2225882818, 9.36537625703e-06, 0.000269583022172, 0.000424858379141, 0.0, 0.0, 0.0
77.4510574779, 9.43551353744e-06, 0.000273246410423, 0.000431699265129, 0.0, 0.0, 0.0
77.679526674, 9.50650130179e-06, 0.000276987428145, 0.000438704351438, 0.0, 0.0, 0.0
77.9079958701, 9.57835666724e-06, 0.00028080837903, 0.000445878998022, 0.0, 0.0, 0.0
78.1364650662, 9.65109719216e-06, 0.000284711653232, 0.000453228785236, 0.0, 0.0, 0.0
78.3649342623, 9.72474088996e-06, 0.00028869973129, 0.000460759524808, 0.0, 0.0, 0.0
78.5934034584, 9.79930624344e-06, 0.000292775188272, 0.000468477271437, 0.0, 0.0, 0.0
78.8218726545, 9.87481221965e-06, 0.000296940698133, 0.000476388335093, 0.0, 0.0, 0.0
79.0503418506, 9.95127828532e-06, 0.000301199038314, 0.000484499294033, 0.0, 0.0, 0.0
79.2788110467, 1.00287244229e-05, 0.000305553094589, 0.000492817008607, 0.0, 0.0, 0.0
79.5072802428, 1.0107171147e-05, 0.000310005866183, 0.0005013486359, 0.0, 0.0, 0.0
79.7357494389, 1.01866395219e-05, 0.000314560471175, 0.000510101645262, 0.0, 0.0, 0.0
79.964218635, 1.02671511793e-05, 0.000319220152194, 0.000519083834799, 0.0, 0.0, 0.0
80.1926878311, 1.03487283367e-05, 0.000323988282449, 0.000528303348886, 0.0, 0.0, 0.0
80.4211570272, 1.0431393817e-05, 0.000328868372093, 0.000537768696785, 0.0, 0.0, 0.0
80.6496262233, 1.05151710682e-05, 0.000333864074957, 0.000547488772427, 0.0, 0.0, 0.0
80.8780954194, 1.06000841847e-05, 0.00033897919567, 0.000557472875471, 0.0, 0.0, 0.0
81.1065646155, 1.06861579285e-05, 0.000344217697197, 0.000567730733708, 0.0, 0.0, 0.0
81.3350338116, 1.07734177515e-05, 0.000349583708816, 0.000578272526931, 0.0, 0.0, 0.0
81.5635030077, 1.08618898195e-05, 0.000355081534575, 0.000589108912363, 0.0, 0.0, 0.0
81.7919722038, 1.0951601036e-05, 0.000360715662246, 0.000600251051777, 0.0, 0.0, 0.0
82.0204413999, 1.10425790675e-05, 0.000366490772826, 0.00061171064042, 0.0, 0.0, 0.0
82.248910596, 1.11348523701e-05, 0.00037241175061, 0.0006234999379, 0.0, 0.0, 0.0
82.4773797921, 1.12284502163e-05, 0.000378483693889, 0.00063563180117, 0.0, 0.0, 0.0
82.7058489882, 1.13234027239e-05, 0.000384711926305, 0.00064811971979, 0.0, 0.0, 0.0
82.9343181843, 1.14197408854e-05, 0.000391102008916, 0.000660977853629, 0.0, 0.0, 0.0
83.1627873804, 1.15174965989e-05, 0.00039765975302, 0.000674221073227, 0.0, 0.0, 0.0
83.3912565765, 1.16167027002e-05, 0.000404391233801, 0.000687865003011, 0.0, 0.0, 0.0
83.6197257726, 1.17173929962e-05, 0.000411302804841, 0.000701926067609, 0.0, 0.0, 0.0
83.8481949687, 1.18196022997e-05, 0.00041840111358, 0.000716421541516, 0.0, 0.0, 0.0
84.0766641648, 1.19233664659e-05, 0.000425693117779, 0.000731369602392, 0.0, 0.0, 0.0
84.3051333609, 1.20287224301e-05, 0.000433186103077, 0.000746789388302, 0.0, 0.0, 0.0
84.533602557, 1.2135708247e-05, 0.000440887701712, 0.000762701059224, 0.0, 0.0, 0.0
84.7620717531, 1.22443631324e-05, 0.000448805912501, 0.000779125863205, 0.0, 0.0, 0.0
84.9905409492, 1.23547275055e-05, 0.000456949122176, 0.000796086207568, 0.0, 0.0, 0.0
85.2190101453, 1.2466843034e-05, 0.00046532612819, 0.000813605735602, 0.0, 0.0, 0.0
85.4474793414, 1.2580752681e-05, 0.000473946163088, 0.000831709409246, 0.0, 0.0, 0.0
85.6759485375, 1.26965007535e-05, 0.000482818920594, 0.000850423598284, 0.0, 0.0, 0.0
85.9044177336, 1.28141329537e-05, 0.000491954583536, 0.000869776176664, 0.0, 0.0, 0.0
86.1328869297, 1.2933696432e-05, 0.00050136385376, 0.000889796626582, 0.0, 0.0, 0.0
86.3613561258, 1.30552398426e-05, 0.000511057984205, 0.000910516151062, 0.0, 0.0, 0.0
86.5898253219, 1.3178813402e-05, 0.000521048813308, 0.000931967795839, 0.0, 0.0, 0.0
86.818294518, 1.33044689494e-05, 0.000531348801946, 0.000954186581418, 0.0, 0.0, 0.0
87.0467637141, 1.34322600105e-05, 0.000541971073121, 0.000977209646305, 0.0, 0.0, 0.0
87.2752329102, 1.3562241864e-05, 0.000552929454628, 0.0010010764025, 0.0, 0.0, 0.0
87.5037021063, 1.36944716108e-05, 0.000564238524963, 0.00102582870445, 0.0, 0.0, 0.0
87.7321713024, 1.38290082475e-05, 0.000575913662759, 0.00105151103285, 0.0, 0.0, 0.0
87.9606404985, 1.3965912742e-05, 0.000587971100057, 0.00107817069475, 0.0, 0.0, 0.0
88.1891096946, 1.41052481137e-05, 0.000600427979765, 0.00110585804164, 0.0, 0.0, 0.0
88.4175788907, 1.4247079517e-05, 0.000613302417666, 0.00113462670748, 0.0, 0.0, 0.0
88.6460480868, 1.43914743289e-05, 0.000626613569422, 0.00116453386867, 0.0, 0.0, 0.0
88.8745172829, 1.45385022411e-05, 0.000640381703007, 0.00119564052829, 0.0, 0.0, 0.0
89.102986479, 1.4688235356e-05, 0.000654628277097, 0.00122801182739, 0.0, 0.0, 0.0
89.3314556751, 1.48407482883e-05, 0.00066937602598, 0.0012617173861, 0.0, 0.0, 0.0
89.5599248712, 1.49961182701e-05, 0.000684649051604, 0.00129683167805, 0.0, 0.0, 0.0
89.7883940673, 1.51544252634e-05, 0.000700472923472, 0.00133343444174, 0.0, 0.0, 0.0
90.0168632634, 1.53157520757e-05, 0.00071687478714, 0.00137161113316, 0.0, 0.0, 0.0
90.2453324595, 1.54801844837e-05, 0.000733883482189, 0.00141145342436, 0.0, 0.0, 0.0
90.4738016556, 1.56478113617e-05, 0.000751529670619, 0.00145305975352, 0.0, 0.0, 0.0
90.7022708517, 1.58187248174e-05, 0.000769845976734, 0.00149653593255, 0.0, 0.0, 0.0
90.9307400478, 1.59930203342e-05, 0.000788867139704, 0.00154199581924, 0.0, 0.0, 0.0
91.1592092439, 1.61707969212e-05, 0.00080863018014, 0.00158956206189, 0.0, 0.0, 0.0
91.38767844, 1.63521572709e-05, 0.000829174582162, 0.00163936692558, 0.0, 0.0, 0.0
91.6161476361, 1.65372079251e-05, 0.000850542492635, 0.00169155321029, 0.0, 0.0, 0.0
91.8446168322, 1.67260594498e-05, 0.000872778939443, 0.00174627527286, 0.0, 0.0, 0.0
92.0730860283, 1.69188266193e-05, 0.000895932070905, 0.00180370016633, 0.0, 0.0, 0.0
92.3015552244, 1.71156286101e-05, 0.000920053418714, 0.00186400891233, 0.0, 0.0, 0.0
92.5300244205, 1.73165892056e-05, 0.000945198187061, 0.00192739792459, 0.0, 0.0, 0.0
92.7584936166, 1.75218370118e-05, 0.000971425570973, 0.0019940806043, 0.0, 0.0, 0.0
92.9869628127, 1.77315056848e-05, 0.000998799107284, 0.00206428913156, 0.0, 0.0, 0.0
93.2154320088, 1.79457341711e-05, 0.00102738706211, 0.00213827648076, 0.0, 0.0, 0.0
93.4439012049, 1.81646669612e-05, 0.00105726285925, 0.00221631869252, 0.0, 0.0, 0.0
93.672370401, 1.83884543576e-05, 0.00108850555445, 0.00229871744008, 0.0, 0.0, 0.0
93.9008395971, 1.8617252758e-05, 0.00112120036136, 0.00238580293452, 0.0, 0.0, 0.0
94.1293087932, 1.88512249548e-05, 0.00115543923555, 0.00247793722088, 0.0, 0.0, 0.0
94.3577779893, 1.90905404517e-05, 0.00119132152415, 0.00257551792616, 0.0, 0.0, 0.0
94.5862471854, 1.9335375799e-05, 0.00122895468962, 0.00267898253152, 0.0, 0.0, 0.0
94.8147163815, 1.95859149484e-05, 0.00126845511742, 0.00278881325384, 0.0, 0.0, 0.0
95.0431855776, 1.9842349629e-05, 0.00130994901895, 0.00290554263779, 0.0, 0.0, 0.0
95.2716547737, 2.01048797454e-05, 0.00135357344276, 0.00302975997903, 0.0, 0.0, 0.0
95.5001239698, 2.03737138006e-05, 0.00139947740909, 0.00316211872215, 0.0, 0.0, 0.0
95.7285931659, 2.06490693434e-05, 0.0014478231852, 0.00330334500595, 0.0, 0.0, 0.0
95.957062362, 2.09311734444e-05, 0.00149878772189, 0.00345424756338, 0.0, 0.0, 0.0
96.1855315581, 2.12202632008e-05, 0.00155256427471, 0.00361572922654, 0.0, 0.0, 0.0
96.4140007542, 2.15165862727e-05, 0.00160936423763, 0.00378880034037, 0.0, 0.0, 0.0
96.6424699503, 2.18204014537e-05, 0.00166941922134, 0.00397459445454, 0.0, 0.0, 0.0
96.8709391464, 2.21319792769e-05, 0.0017329834144, 0.00417438674528, 0.0, 0.0, 0.0
97.0994083425, 2.24516026605e-05, 0.00180033627174, 0.00438961572191, 0.0, 0.0, 0.0
97.3278775386, 2.27795675949e-05, 0.00187178558349, 0.00462190890231, 0.0, 0.0, 0.0
97.5563467347, 2.31161838747e-05, 0.00194767098672, 0.0048731133059, 0.0, 0.0, 0.0
97.7848159308, 2.34617758788e-05, 0.00202836799451, 0.00514533182122, 0.0, 0.0, 0.0
98.0132851269, 2.38166834028e-05, 0.00211429263105, 0.00544096677237, 0.0, 0.0, 0.0
98.241754323, 2.41812625469e-05, 0.00220590677918, 0.00576277235278, 0.0, 0.0, 0.0
98.4702235191, 2.45558866641e-05, 0.00230372436768, 0.00611391804015, 0.0, 0.0, 0.0
98.6986927152, 2.4940947374e-05, 0.00240831855235, 0.00649806568794, 0.0, 0.0, 0.0
98.9271619113, 2.53368556455e-05, 0.00252033007689, 0.00691946375179, 0.0, 0.0, 0.0
99.1556311074, 2.57440429564e-05, 0.00264047703984, 0.00738306311937, 0.0, 0.0, 0.0
99.3841003035, 2.61629625339e-05, 0.00276956634353, 0.00789466035751, 0.0, 0.0, 0.0
99.6125694996, 2.65940906842e-05, 0.00290850716332, 0.0084610759994, 0.0, 0.0, 0.0
99.8410386957, 2.70379282172e-05, 0.00305832685368, 0.00909037794418, 0.0, 0.0, 0.0
100.069507892, 2.74950019754e-05, 0.00322018980637, 0.00979216339135, 0.0, 0.0, 0.0
100.297977088, 2.79658664749e-05, 0.00339541990138, 0.0105779173536, 0.0, 0.0, 0.0
100.526446284, 2.84511056686e-05, 0.00358552735143, 0.0114614722313, 0.0, 0.0, 0.0
100.75491548, 2.8951334841e-05, 0.00379224094644, 0.0124596019983, 0.0, 0.0, 0.0
100.983384676, 2.94672026484e-05, 0.00401754696998, 0.0135927974486, 0.0, 0.0, 0.0
101.211853872, 2.99993933137e-05, 0.00426373640531, 0.0148862875252, 0.0, 0.0, 0.0
101.440323068, 3.05486289928e-05, 0.00453346250107, 0.016371398797, 0.0, 0.0, 0.0
101.668792264, 3.11156723264e-05, 0.00482981136312, 0.0180873850378, 0.0, 0.0, 0.0
101.897261461, 3.17013291937e-05, 0.00515638903199, 0.0200839184261, 0.0, 0.0, 0.0
102.125730657, 3.23064516875e-05, 0.00551742956669, 0.0224245240304, 0.0, 0.0, 0.0
102.354199853, 3.29319413308e-05, 0.00591793008859, 0.0251913774329, 0.0, 0.0, 0.0
102.582669049, 3.35787525571e-05, 0.00636382069102, 0.028492099922, 0.0, 0.0, 0.0
102.811138245, 3.42478964799e-05, 0.00686217980246, 0.0324695227266, 0.0, 0.0, 0.0
103.039607441, 3.49404449797e-05, 0.00742150931276, 0.0373159260653, 0.0, 0.0, 0.0
103.268076637, 3.56575351377e-05, 0.00805208898925, 0.0432941094242, 0.0, 0.0, 0.0
103.496545833, 3.6400374052e-05, 0.00876643709894, 0.0507689965478, 0.0, 0.0, 0.0
103.725015029, 3.7170244074e-05, 0.00957991473907, 0.060255557868, 0.0, 0.0, 0.0
103.953484225, 3.79685085061e-05, 0.0105115267191, 0.0724918130032, 0.0, 0.0, 0.0
104.181953422, 3.87966178098e-05, 0.0115849943403, 0.0885490655522, 0.0, 0.0, 0.0
104.410422618, 3.96561163752e-05, 0.0128302088515, 0.109991887481, 0.0, 0.0, 0.0
104.638891814, 4.05486499122e-05, 0.0142852246642, 0.139083343447, 0.0, 0.0, 0.0
104.86736101, 4.14759735281e-05, 0.0159990281246, 0.178945791785, 0.0, 0.0, 0.0
105.095830206, 4.24399605663e-05, 0.0180354361165, 0.233281087176, 0.0, 0.0, 0.0
105.324299402, 4.34426122884e-05, 0.0204786640198, 0.304401335429, 0.0, 0.0, 0.0
105.552768598, 4.4486068494e-05, 0.0234413952003, 0.387041979111, 0.0, 0.0, 0.0
105.781237794, 4.55726191818e-05, 0.0270766496799, 0.45821530761, 0.0, 0.0, 0.0
106.00970699, 4.67047173713e-05, 0.0315954896217, 0.48049413336, 0.0, 0.0, 0.0
106.238176186, 4.78849932186e-05, 0.0372937579786, 0.438570788479, 0.0, 0.0, 0.0
106.466645383, 4.9116269578e-05, 0.0445927758415, 0.35981548253, 0.0, 0.0, 0.0
106.695114579, 5.04015791797e-05, 0.054101170315, 0.27945593897, 0.0, 0.0, 0.0
106.923583775, 5.17441836196e-05, 0.0667066340427, 0.213782679441, 0.0, 0.0, 0.0
107.152052971, 5.3147594382e-05, 0.0837020405092, 0.164555805591, 0.0, 0.0, 0.0
107.380522167, 5.46155961475e-05, 0.106919745812, 0.128595976009, 0.0, 0.0, 0.0
107.608991363, 5.61522726742e-05, 0.138725387594, 0.102295765825, 0.0, 0.0, 0.0
107.837460559, 5.77620355816e-05, 0.181338167721, 0.0828174530518, 0.0, 0.0, 0.0
108.065929755, 5.94496564155e-05, 0.234118609419, 0.0681489521861, 0.0, 0.0, 0.0
108.294398951, 6.12203024259e-05, 0.287434176861, 0.0569072243531, 0.0, 0.0, 0.0
108.522868147, 6.30795765599e-05, 0.318688435477, 0.048144471182, 0.0, 0.0, 0.0
108.751337344, 6.50335622428e-05, 0.307899561647, 0.041205340975, 0.0, 0.0, 0.0
108.97980654, 6.70888736152e-05, 0.262543914125, 0.0356303177281, 0.0, 0.0, 0.0
109.208275736, 6.9252711997e-05, 0.207427176023, 0.0310920647234, 0.0, 0.0, 0.0
109.436744932, 7.15329294751e-05, 0.159138030124, 0.0273536161839, 0.0, 0.0, 0.0
109.665214128, 7.39381006593e-05, 0.121992314138, 0.0242407200369, 0.0, 0.0, 0.0
109.893683324, 7.64776038255e-05, 0.0946904631468, 0.0216233214286, 0.0, 0.0, 0.0
110.12215252, 7.91617128735e-05, 0.0747729486913, 0.0194029905324, 0.0, 0.0, 0.0
110.350621716, 8.20017017768e-05, 0.0601108728616, 0.0175042596972, 0.0, 0.0, 0.0
110.579090912, 8.50099634967e-05, 0.0491488889536, 0.0158685660488, 0.0, 0.0, 0.0
110.807560108, 8.8200145692e-05, 0.0408092338084, 0.0144499551441, 0.0, 0.0, 0.0
111.036029305, 9.15873059857e-05, 0.034353911413, 0.0132119918932, 0.0, 0.0, 0.0
111.264498501, 9.51880900694e-05, 0.0292749960497, 0.0121255106317, 0.0, 0.0, 0.0
111.492967697, 9.90209365579e-05, 0.0252185488465, 0.0111669563013, 0.0, 0.0, 0.0
111.721436893, 0.000103106313274, 0.021934131883, 0.0103171473412, 0.0, 0.0, 0.0
111.949906089, 0.000107466990588, 0.0192416637869, 0.00956034309639, 0.0, 0.0, 0.0
112.178375285, 0.000112128358576, 0.0170095776974, 0.00888353364127, 0.0, 0.0, 0.0
112.406844481, 0.000117118796205, 0.0151402766496, 0.00827589381791, 0.0, 0.0, 0.0
112.635313677, 0.000122470102494, 0.0135603175668, 0.00772835975757, 0.0, 0.0, 0.0
112.863782873, 0.00012821800179, 0.0122136893558, 0.00723329764156, 0.0, 0.0, 0.0
113.092252069, 0.00013440273805, 0.0110571413547, 0.00678424255821, 0.0, 0.0, 0.0
113.320721266, 0.000141069776434, 0.010056889433, 0.00637569108626, 0.0, 0.0, 0.0
113.549190462, 0.000148270634866, 0.00918626096363, 0.0060029353922, 0.0, 0.0, 0.0
113.777659658, 0.000156063873705, 0.00842398864913, 0.00566192965124, 0.0, 0.0, 0.0
114.006128854, 0.0001645162787, 0.00775295889553, 0.005349181819, 0.0, 0.0, 0.0
114.23459805, 0.000173704281423, 0.00715928277206, 0.0050616654218, 0.0, 0.0, 0.0
114.463067246, 0.000183715672982, 0.00663159875124, 0.00479674725817, 0.0, 0.0, 0.0
114.691536442, 0.000194651681987, 0.00616054394423, 0.0045521278251, 0.0, 0.0, 0.0
114.920005638, 0.000206629507512, 0.00573834918707, 0.00432579198053, 0.0, 0.0, 0.0
115.148474834, 0.00021978542391, 0.00535852611759, 0.00411596788629, 0.0, 0.0, 0.0
115.37694403, 0.000234278608993, 0.00501562325469, 0.00392109268506, 0.0, 0.0, 0.0
115.605413227, 0.000250295893455, 0.00470503431935, 0.0037397836814, 0.0, 0.0, 0.0
115.833882423, 0.000268057692018, 0.00442284645635, 0.00357081404334, 0.0, 0.0, 0.0
116.062351619, 0.000287825461908, 0.00416571918429, 0.00341309223396, 0.0, 0.0, 0.0
116.290820815, 0.000309911151279, 0.00393078719596, 0.00326564453418, 0.0, 0.0, 0.0
116.519290011, 0.000334689262344, 0.00371558180838, 0.00312760013811, 0.0, 0.0, 0.0
116.747759207, 0.000362612381163, 0.00351796709812, 0.00299817839812, 0.0, 0.0, 0.0
116.976228403, 0.000394231347509, 0.00333608767763, 0.00287667787315, 0.0, 0.0, 0.0
117.204697599, 0.000430221698435, 0.0031683257576, 0.00276246689521, 0.0, 0.0, 0.0
117.433166795, 0.000471418685423, 0.00301326566118, 0.00265497541872, 0.0, 0.0, 0.0
117.661635991, 0.00051886414149, 0.00286966435259, 0.0025536879575, 0.0, 0.0, 0.0
117.890105188, 0.000573869923882, 0.00273642684597, 0.00245813744681, 0.0, 0.0, 0.0
118.118574384, 0.000638104836782, 0.0026125855949, 0.00236789989494, 0.0, 0.0, 0.0
118.34704358, 0.000713715257449, 0.00249728314476, 0.00228258971037, 0.0, 0.0, 0.0
118.575512776, 0.000803494810743, 0.00238975747223, 0.00220185560903, 0.0, 0.0, 0.0
118.803981972, 0.000911126437649, 0.0022893295475, 0.00212537702076, 0.0, 0.0, 0.0
119.032451168, 0.00104153283446, 0.00219539274338, 0.0020528609268, 0.0, 0.0, 0.0
119.260920364, 0.00120139132273, 0.00210740378482, 0.00198403907021, 0.0, 0.0, 0.0
119.48938956, 0.0013999011514, 0.0020248749887, 0.00191866548995, 0.0, 0.0, 0.0
119.717858756, 0.00164994134366, 0.0019473675883, 0.00185651433637, 0.0, 0.0, 0.0
119.946327952, 0.00196983239628, 0.00187448597272, 0.00179737793208, 0.0, 0.0, 0.0
120.174797149, 0.00238601445845, 0.00180587270125, 0.0017410650473, 0.0, 0.0, 0.0
120.403266345, 0.00293703382055, 0.00174120417571, 0.00168739936287, 0.0, 0.0, 0.0
120.631735541, 0.00367907187203, 0.00168018687372, 0.00163621809818, 0.0, 0.0, 0.0
